bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,county
4,2.0,1189,436557,1960.0,6037,Los Angeles County
2,2.0,1245,151600,1928.0,6037,Los Angeles County
3,1.0,1066,144396,1950.0,6037,Los Angeles County
2,1.0,1130,45684,1921.0,6037,Los Angeles County
3,2.0,1044,362849,1958.0,6037,Los Angeles County
4,2.0,2125,314765,1975.0,6059,Orange County
3,1.0,998,270459,1960.0,6037,Los Angeles County
4,3.0,1565,479000,1988.0,6037,Los Angeles County
4,3.0,2660,356979,1968.0,6037,Los Angeles County
4,2.0,1726,775000,1939.0,6037,Los Angeles County
3,3.0,2883,1025000,1999.0,6059,Orange County
3,2.0,1692,166430,1922.0,6037,Los Angeles County
6,4.0,2784,948694,1976.0,6059,Orange County
3,2.0,1399,649796,1954.0,6037,Los Angeles County
3,3.0,2471,259935,1951.0,6037,Los Angeles County
3,2.0,1569,148242,1954.0,6037,Los Angeles County
3,2.0,1234,257617,1939.0,6037,Los Angeles County
4,2.0,1669,69327,1948.0,6037,Los Angeles County
3,1.0,1504,455188,1953.0,6037,Los Angeles County
3,2.0,2119,2058334,1955.0,6037,Los Angeles County
3,3.0,2278,946445,1948.0,6037,Los Angeles County
5,2.5,2882,125489,1971.0,6059,Orange County
3,2.0,1506,527930,1960.0,6037,Los Angeles County
4,3.0,1652,109033,1958.0,6037,Los Angeles County
2,1.0,900,152287,1990.0,6037,Los Angeles County
4,3.0,2637,1590496,1948.0,6037,Los Angeles County
4,2.5,2731,485890,1966.0,6059,Orange County
4,2.5,3395,631500,1973.0,6059,Orange County
3,2.0,1347,85387,1961.0,6037,Los Angeles County
3,2.0,2276,535350,1936.0,6037,Los Angeles County
4,3.0,2008,725903,1974.0,6037,Los Angeles County
2,2.0,1140,190927,1963.0,6059,Orange County
4,2.0,1361,276343,1959.0,6059,Orange County
4,2.0,1730,163059,2006.0,6037,Los Angeles County
3,1.0,1187,76995,1950.0,6037,Los Angeles County
5,6.0,5931,1928974,1989.0,6037,Los Angeles County
4,5.0,3798,1048515,1979.0,6037,Los Angeles County
3,2.0,1985,969563,1967.0,6037,Los Angeles County
4,3.0,2918,933000,1991.0,6059,Orange County
3,2.0,1102,269572,1958.0,6037,Los Angeles County
2,2.0,1400,588075,1973.0,6059,Orange County
3,2.0,1610,324573,1961.0,6037,Los Angeles County
4,2.5,1879,667000,1994.0,6059,Orange County
3,1.0,1103,254427,1953.0,6037,Los Angeles County
5,4.0,3178,788428,2001.0,6037,Los Angeles County
3,2.0,1830,520114,1978.0,6111,Ventura County
4,3.0,2548,169007,2004.0,6037,Los Angeles County
3,2.0,2127,436156,2003.0,6111,Ventura County
3,1.0,1214,55654,1946.0,6037,Los Angeles County
3,2.0,1324,451000,1955.0,6059,Orange County
4,2.5,2454,120651,1966.0,6059,Orange County
3,2.0,1607,74294,1953.0,6037,Los Angeles County
4,5.0,3507,1547630,1966.0,6037,Los Angeles County
4,2.5,2227,713598,1969.0,6111,Ventura County
4,3.0,2496,1820400,1986.0,6037,Los Angeles County
3,3.0,2499,660668,1986.0,6059,Orange County
5,4.0,2565,983200,1983.0,6037,Los Angeles County
3,3.0,2117,89420,1940.0,6037,Los Angeles County
3,2.0,1512,70150,1957.0,6059,Orange County
1,1.0,448,390870,1924.0,6037,Los Angeles County
2,1.0,932,350000,1922.0,6059,Orange County
3,3.0,2645,756361,1947.0,6037,Los Angeles County
3,1.0,1262,50278,1947.0,6037,Los Angeles County
4,3.0,2512,428573,1989.0,6037,Los Angeles County
5,3.0,2210,89416,1969.0,6037,Los Angeles County
5,3.0,2336,343222,1969.0,6037,Los Angeles County
4,3.5,3347,573357,1987.0,6111,Ventura County
3,2.0,2068,1450000,1948.0,6037,Los Angeles County
6,5.0,4664,2385836,1941.0,6037,Los Angeles County
3,2.0,1726,1299519,1926.0,6037,Los Angeles County
3,2.0,1323,179081,1976.0,6111,Ventura County
3,2.0,1323,334520,1976.0,6111,Ventura County
3,1.0,1448,463149,1919.0,6037,Los Angeles County
2,2.0,1210,358488,1937.0,6037,Los Angeles County
2,1.5,960,343966,1964.0,6059,Orange County
3,1.0,884,73429,1956.0,6037,Los Angeles County
5,3.0,2549,343000,1999.0,6037,Los Angeles County
5,2.5,2084,500770,1966.0,6059,Orange County
4,3.0,3082,1173247,1993.0,6037,Los Angeles County
4,3.0,3149,779639,1997.0,6059,Orange County
3,2.0,1739,499312,1985.0,6059,Orange County
4,2.0,2090,715552,1909.0,6037,Los Angeles County
3,2.0,1159,73469,1950.0,6037,Los Angeles County
4,3.0,1894,455184,1949.0,6037,Los Angeles County
4,3.0,1931,251850,1961.0,6059,Orange County
4,2.0,1819,143306,1946.0,6037,Los Angeles County
4,2.0,1450,97612,1956.0,6037,Los Angeles County
4,3.0,1923,92503,1957.0,6037,Los Angeles County
3,3.0,1808,818071,1951.0,6037,Los Angeles County
3,1.0,1094,263135,1946.0,6037,Los Angeles County
6,3.0,3136,1113199,1997.0,6059,Orange County
4,2.5,2560,785456,1985.0,6111,Ventura County
3,3.0,2519,1616277,1923.0,6037,Los Angeles County
5,3.0,2723,784328,1998.0,6059,Orange County
3,2.0,1527,887877,1926.0,6037,Los Angeles County
3,2.0,1440,159901,1980.0,6037,Los Angeles County
2,2.0,1336,237704,1951.0,6037,Los Angeles County
4,4.0,3546,1201095,1929.0,6037,Los Angeles County
5,3.0,1711,226871,1951.0,6037,Los Angeles County
4,2.5,1866,307895,1994.0,6059,Orange County
3,2.0,1233,97912,1955.0,6037,Los Angeles County
3,2.0,1130,298740,1926.0,6037,Los Angeles County
4,2.0,1640,282821,1953.0,6037,Los Angeles County
3,1.0,953,315463,1954.0,6037,Los Angeles County
4,3.0,1996,687000,1994.0,6059,Orange County
3,2.0,1666,657513,1952.0,6037,Los Angeles County
4,2.0,1614,529000,1972.0,6037,Los Angeles County
2,1.0,1598,1422000,1937.0,6037,Los Angeles County
3,2.0,1205,219924,1959.0,6059,Orange County
3,3.0,2436,511650,1977.0,6059,Orange County
4,2.0,1914,233000,1966.0,6037,Los Angeles County
4,2.5,1691,388339,1979.0,6059,Orange County
4,3.0,2526,738000,1979.0,6037,Los Angeles County
3,2.5,1470,184704,1980.0,6059,Orange County
4,2.0,1818,646987,1921.0,6037,Los Angeles County
1,2.0,691,277989,1922.0,6037,Los Angeles County
3,1.0,1078,394451,1949.0,6037,Los Angeles County
4,2.0,1405,511000,1954.0,6037,Los Angeles County
2,1.0,702,250409,1954.0,6037,Los Angeles County
2,1.5,1118,802536,1956.0,6111,Ventura County
4,2.5,1796,276435,1995.0,6059,Orange County
3,2.0,1761,483265,1977.0,6059,Orange County
3,3.0,2957,168542,1964.0,6037,Los Angeles County
3,3.0,2566,625901,1935.0,6037,Los Angeles County
3,3.5,3038,583694,1989.0,6059,Orange County
3,3.0,2162,177234,1947.0,6037,Los Angeles County
1,1.0,888,59242,1926.0,6037,Los Angeles County
2,1.0,1344,811381,1921.0,6037,Los Angeles County
3,1.0,1039,400000,1954.0,6037,Los Angeles County
4,4.0,3414,181180,1969.0,6037,Los Angeles County
3,1.0,1085,116455,1948.0,6037,Los Angeles County
3,2.0,1250,398271,1960.0,6059,Orange County
4,3.5,3508,1024834,2003.0,6059,Orange County
2,1.0,1110,72237,1950.0,6037,Los Angeles County
4,3.0,2209,690369,1987.0,6111,Ventura County
4,3.0,2052,152591,1953.0,6037,Los Angeles County
4,3.0,2814,788000,1971.0,6037,Los Angeles County
4,2.0,1523,80127,1952.0,6037,Los Angeles County
4,3.0,3022,541792,1983.0,6059,Orange County
2,1.0,948,64359,1939.0,6037,Los Angeles County
2,2.0,1556,578477,1956.0,6037,Los Angeles County
5,2.0,1822,328628,1965.0,6059,Orange County
5,1.0,1512,212120,1898.0,6037,Los Angeles County
4,2.0,2100,398698,1981.0,6111,Ventura County
3,1.0,1177,551059,1948.0,6037,Los Angeles County
4,3.0,1934,84031,1971.0,6037,Los Angeles County
2,2.0,984,159968,1949.0,6037,Los Angeles County
3,2.0,1320,112421,1971.0,6037,Los Angeles County
3,2.0,998,293344,1955.0,6037,Los Angeles County
3,2.0,1324,74503,1940.0,6037,Los Angeles County
4,3.0,2500,176544,1948.0,6037,Los Angeles County
4,3.0,2262,839000,1983.0,6059,Orange County
4,3.0,2769,375147,1980.0,6037,Los Angeles County
5,3.0,2739,513869,1967.0,6037,Los Angeles County
3,2.0,1757,155060,1929.0,6037,Los Angeles County
4,2.0,1724,196442,1953.0,6059,Orange County
4,2.0,1650,398679,1965.0,6037,Los Angeles County
3,2.0,1408,117102,1969.0,6037,Los Angeles County
2,2.0,1353,409000,1950.0,6037,Los Angeles County
3,3.0,1223,283097,1942.0,6037,Los Angeles County
4,2.0,1908,79551,1960.0,6037,Los Angeles County
3,2.0,1335,62704,1960.0,6037,Los Angeles County
3,1.0,1517,85045,1954.0,6037,Los Angeles County
3,2.0,1320,218306,1940.0,6037,Los Angeles County
4,3.0,2224,182227,1956.0,6037,Los Angeles County
4,2.0,2162,349187,1906.0,6037,Los Angeles County
3,2.0,1290,273137,1972.0,6059,Orange County
3,1.0,1139,583768,1946.0,6037,Los Angeles County
3,2.0,1368,450457,1955.0,6059,Orange County
3,1.0,1162,269446,1950.0,6037,Los Angeles County
3,2.0,1470,609150,1975.0,6059,Orange County
5,5.0,3989,876395,1976.0,6037,Los Angeles County
3,2.0,1541,255000,2007.0,6037,Los Angeles County
4,2.0,1572,443829,1960.0,6059,Orange County
4,2.5,2494,387640,1984.0,6111,Ventura County
3,2.0,1497,61043,1955.0,6037,Los Angeles County
4,2.0,1974,400489,1952.0,6059,Orange County
4,2.0,1263,185005,1962.0,6111,Ventura County
3,4.0,3052,1201000,1957.0,6037,Los Angeles County
3,1.5,1886,440561,1973.0,6111,Ventura County
4,3.0,2984,776665,2005.0,6111,Ventura County
3,2.0,1290,360398,1952.0,6037,Los Angeles County
3,2.0,1755,374959,1966.0,6059,Orange County
3,2.0,1649,65086,1955.0,6059,Orange County
3,2.0,1613,252522,1978.0,6111,Ventura County
3,3.0,2566,577877,1989.0,6037,Los Angeles County
4,2.5,2441,101447,1966.0,6059,Orange County
2,2.0,1383,193857,1984.0,6111,Ventura County
3,3.0,2241,395289,1952.0,6037,Los Angeles County
2,3.0,2140,125457,1953.0,6037,Los Angeles County
3,1.0,1004,410890,1945.0,6037,Los Angeles County
3,2.0,1644,968000,1921.0,6037,Los Angeles County
3,2.0,1047,187322,1954.0,6037,Los Angeles County
3,2.0,1327,162218,1990.0,6037,Los Angeles County
3,3.0,2185,554009,1954.0,6037,Los Angeles County
3,1.0,1107,192439,1947.0,6037,Los Angeles County
5,5.0,4145,1417530,1998.0,6059,Orange County
5,2.0,2218,424502,1968.0,6037,Los Angeles County
3,2.5,1281,457703,1958.0,6059,Orange County
4,2.5,2935,391162,1972.0,6059,Orange County
4,2.0,1882,660000,1972.0,6037,Los Angeles County
2,2.0,1867,522443,1941.0,6037,Los Angeles County
5,5.0,3562,1082257,2000.0,6037,Los Angeles County
3,2.0,1980,810020,1947.0,6037,Los Angeles County
2,1.0,842,281381,1950.0,6037,Los Angeles County
4,3.0,2228,175261,1993.0,6037,Los Angeles County
2,1.0,754,46712,1952.0,6037,Los Angeles County
3,2.0,1493,986412,1954.0,6037,Los Angeles County
4,2.5,2278,379595,1998.0,6059,Orange County
3,2.0,1520,137226,1954.0,6037,Los Angeles County
2,1.0,1062,53510,1940.0,6037,Los Angeles County
3,2.0,1222,299488,1953.0,6037,Los Angeles County
3,2.0,1428,184682,1992.0,6037,Los Angeles County
3,3.0,2483,1171600,1959.0,6037,Los Angeles County
2,1.0,1306,219077,1942.0,6037,Los Angeles County
3,1.0,1104,447299,1951.0,6037,Los Angeles County
2,3.0,2301,191062,1964.0,6037,Los Angeles County
4,3.0,1681,196268,2010.0,6037,Los Angeles County
3,3.0,1613,186421,1947.0,6037,Los Angeles County
1,1.0,744,278557,1923.0,6037,Los Angeles County
3,3.0,2112,436767,1941.0,6037,Los Angeles County
4,2.0,1976,92750,1955.0,6037,Los Angeles County
3,3.0,2160,212696,1964.0,6037,Los Angeles County
3,2.5,1436,650000,1989.0,6059,Orange County
4,2.5,2497,730000,1997.0,6059,Orange County
1,1.0,1010,88779,1948.0,6037,Los Angeles County
3,2.0,1356,355060,1958.0,6037,Los Angeles County
3,1.0,1019,45866,1949.0,6037,Los Angeles County
3,2.0,1503,395018,1979.0,6111,Ventura County
3,2.0,1354,72652,1955.0,6037,Los Angeles County
4,2.0,2741,359328,1986.0,6037,Los Angeles County
3,1.0,1505,523591,1938.0,6037,Los Angeles County
5,3.5,2267,136086,1966.0,6111,Ventura County
3,1.0,1350,341795,1939.0,6037,Los Angeles County
4,2.0,1272,156194,1953.0,6037,Los Angeles County
4,2.0,1144,249650,1961.0,6037,Los Angeles County
4,3.0,1605,415000,2002.0,6037,Los Angeles County
3,2.0,1252,251212,1959.0,6111,Ventura County
2,1.5,1132,200973,1956.0,6111,Ventura County
4,2.5,2545,113780,1974.0,6059,Orange County
3,1.0,822,157187,1921.0,6037,Los Angeles County
4,2.0,1631,123618,1949.0,6037,Los Angeles County
3,2.0,1403,904000,1957.0,6037,Los Angeles County
3,3.0,2508,124009,1952.0,6037,Los Angeles County
4,2.0,1421,325364,1955.0,6037,Los Angeles County
3,2.0,1321,375582,1955.0,6059,Orange County
3,2.0,1842,1825110,1953.0,6037,Los Angeles County
3,3.0,2510,306000,2004.0,6037,Los Angeles County
3,2.0,1204,452001,1923.0,6037,Los Angeles County
3,2.0,1395,228121,1973.0,6037,Los Angeles County
5,3.0,2139,234432,1954.0,6037,Los Angeles County
2,2.0,1595,105371,1952.0,6037,Los Angeles County
3,2.5,1437,255693,1973.0,6059,Orange County
2,2.0,993,290505,1989.0,6059,Orange County
3,1.0,1759,219713,1951.0,6111,Ventura County
5,2.0,1875,522149,1951.0,6037,Los Angeles County
2,2.0,1389,435542,1955.0,6059,Orange County
3,2.0,1196,389551,1948.0,6037,Los Angeles County
3,2.0,1467,788916,1946.0,6037,Los Angeles County
2,2.0,916,164147,1945.0,6037,Los Angeles County
4,4.0,2733,352100,2005.0,6037,Los Angeles County
3,2.0,1446,446710,1953.0,6037,Los Angeles County
3,1.0,1297,220227,1951.0,6059,Orange County
3,2.0,2210,2119488,1952.0,6037,Los Angeles County
4,5.0,3797,1045665,1950.0,6037,Los Angeles County
4,2.0,2015,385286,1968.0,6111,Ventura County
4,3.0,1773,592933,1965.0,6037,Los Angeles County
4,3.0,2488,496601,1987.0,6111,Ventura County
2,1.0,1445,278403,1939.0,6037,Los Angeles County
3,3.0,3192,1064000,1959.0,6037,Los Angeles County
2,1.0,821,240866,1952.0,6037,Los Angeles County
3,2.0,1296,525532,1961.0,6059,Orange County
4,6.0,6018,2174622,2009.0,6059,Orange County
3,2.0,1693,523390,1976.0,6111,Ventura County
3,1.0,1107,74998,1956.0,6037,Los Angeles County
2,1.0,892,426553,1950.0,6037,Los Angeles County
3,3.0,2443,1282171,1933.0,6037,Los Angeles County
3,2.0,1008,265257,1957.0,6037,Los Angeles County
4,2.0,1165,538082,1955.0,6059,Orange County
3,2.0,1187,180823,1953.0,6037,Los Angeles County
4,2.0,1286,229798,1960.0,6059,Orange County
5,3.0,2344,289844,1989.0,6037,Los Angeles County
2,1.0,1056,270457,1948.0,6037,Los Angeles County
3,2.0,2087,298722,1951.0,6037,Los Angeles County
4,4.0,2569,1225418,1986.0,6037,Los Angeles County
4,2.0,1701,104952,1959.0,6037,Los Angeles County
3,3.0,2367,615812,1978.0,6037,Los Angeles County
2,1.0,1016,452516,1925.0,6037,Los Angeles County
4,2.0,1854,74108,1936.0,6037,Los Angeles County
4,3.5,3262,1076091,1991.0,6059,Orange County
5,3.0,2699,339736,1965.0,6111,Ventura County
2,1.0,862,339000,1950.0,6037,Los Angeles County
4,2.0,2237,442755,1954.0,6037,Los Angeles County
3,2.0,1390,436158,1962.0,6037,Los Angeles County
2,1.0,1022,221336,1952.0,6037,Los Angeles County
5,4.0,3148,949671,1966.0,6037,Los Angeles County
2,1.0,1019,167777,1947.0,6037,Los Angeles County
3,2.0,1210,153054,1951.0,6037,Los Angeles County
3,2.0,1548,347013,1955.0,6059,Orange County
3,2.0,1425,170000,1970.0,6037,Los Angeles County
3,2.0,1327,487319,1957.0,6037,Los Angeles County
4,2.0,1418,474010,1962.0,6037,Los Angeles County
3,2.0,1944,544240,1953.0,6037,Los Angeles County
4,4.0,3030,480205,2004.0,6037,Los Angeles County
3,2.0,1729,296536,1971.0,6037,Los Angeles County
4,2.0,2459,123267,1951.0,6037,Los Angeles County
3,2.5,1652,420009,2015.0,6111,Ventura County
3,2.0,1226,388324,1930.0,6037,Los Angeles County
3,1.0,1781,261555,1952.0,6059,Orange County
3,3.0,2323,785491,1985.0,6037,Los Angeles County
3,2.0,1772,862000,1943.0,6037,Los Angeles County
4,2.0,1748,908648,1953.0,6037,Los Angeles County
2,1.0,1272,365000,1942.0,6037,Los Angeles County
3,2.5,2044,504344,2002.0,6059,Orange County
4,3.0,1873,520114,1955.0,6037,Los Angeles County
3,2.0,1261,327117,1956.0,6037,Los Angeles County
3,2.0,1625,329770,1945.0,6037,Los Angeles County
5,3.0,2107,355058,1952.0,6037,Los Angeles County
4,2.0,1524,72642,1955.0,6037,Los Angeles County
4,2.0,1593,64180,1964.0,6059,Orange County
4,3.0,2563,823255,1982.0,6037,Los Angeles County
4,5.0,3355,1226981,1938.0,6037,Los Angeles County
4,2.0,1610,259803,1965.0,6059,Orange County
2,2.0,1545,204881,1948.0,6037,Los Angeles County
3,2.0,1310,441633,1977.0,6059,Orange County
4,2.0,1689,210927,1954.0,6059,Orange County
3,3.0,2075,512700,1981.0,6037,Los Angeles County
3,2.0,1984,683452,1977.0,6037,Los Angeles County
3,3.0,2734,127323,1963.0,6037,Los Angeles County
3,3.5,2726,784633,2008.0,6111,Ventura County
2,3.0,1818,183194,1985.0,6059,Orange County
4,1.0,1666,803805,1948.0,6037,Los Angeles County
3,2.0,1381,496000,1969.0,6037,Los Angeles County
2,1.0,790,321395,1950.0,6059,Orange County
3,3.0,1846,519000,2005.0,6037,Los Angeles County
4,3.0,2419,1054000,2006.0,6059,Orange County
6,2.0,1829,75130,1965.0,6059,Orange County
4,3.0,1921,772609,1958.0,6037,Los Angeles County
4,3.5,3371,373699,1976.0,6059,Orange County
4,3.0,2629,183245,1962.0,6037,Los Angeles County
3,2.0,1156,154740,1953.0,6037,Los Angeles County
4,2.0,1512,59091,1972.0,6111,Ventura County
4,3.5,3236,1409388,2012.0,6059,Orange County
4,2.0,2026,263281,1981.0,6037,Los Angeles County
4,4.5,3164,525433,1994.0,6059,Orange County
3,2.0,1383,61120,1955.0,6059,Orange County
3,2.0,1403,163167,1994.0,6037,Los Angeles County
4,3.0,2810,890318,1983.0,6037,Los Angeles County
4,3.0,1995,505279,2000.0,6037,Los Angeles County
2,2.0,1331,281172,1950.0,6037,Los Angeles County
3,2.0,1202,55827,1961.0,6111,Ventura County
4,3.0,2606,967147,1971.0,6059,Orange County
3,2.0,1477,111934,1936.0,6037,Los Angeles County
5,4.0,3025,1654491,2007.0,6037,Los Angeles County
3,2.0,2378,340519,1967.0,6037,Los Angeles County
4,4.0,3504,676156,2014.0,6037,Los Angeles County
3,2.0,1831,311196,1954.0,6037,Los Angeles County
3,2.0,1440,623000,1952.0,6037,Los Angeles County
4,2.5,2316,988224,1997.0,6059,Orange County
4,2.0,1274,959411,1944.0,6037,Los Angeles County
2,2.0,1220,379811,1952.0,6037,Los Angeles County
4,3.0,2274,659117,1967.0,6059,Orange County
2,1.0,701,685600,1934.0,6037,Los Angeles County
2,2.0,1581,102469,1937.0,6037,Los Angeles County
3,3.0,2198,1372080,1946.0,6037,Los Angeles County
3,2.0,1330,383124,1949.0,6037,Los Angeles County
5,4.0,3512,335000,2005.0,6037,Los Angeles County
4,2.0,1296,45300,1955.0,6037,Los Angeles County
2,1.0,840,237092,1922.0,6037,Los Angeles County
4,2.0,1587,378787,1961.0,6037,Los Angeles County
3,3.0,2030,888677,1965.0,6037,Los Angeles County
2,1.0,1180,150403,1955.0,6037,Los Angeles County
4,2.0,1624,441300,1979.0,6037,Los Angeles County
6,6.0,5023,951812,2004.0,6037,Los Angeles County
4,2.0,1218,455000,1955.0,6059,Orange County
3,2.0,1996,69719,1958.0,6059,Orange County
4,3.0,2514,978639,1960.0,6037,Los Angeles County
4,3.0,2052,600512,1994.0,6037,Los Angeles County
3,4.0,2298,846000,1932.0,6037,Los Angeles County
4,3.0,1930,781304,1949.0,6037,Los Angeles County
3,2.0,1372,339530,1956.0,6037,Los Angeles County
3,2.0,1469,433775,1969.0,6111,Ventura County
2,1.0,863,164564,1940.0,6037,Los Angeles County
4,2.0,2118,79723,1955.0,6059,Orange County
2,1.0,1052,349278,1953.0,6111,Ventura County
2,1.0,1174,204646,1936.0,6037,Los Angeles County
4,3.0,2108,1421349,1935.0,6037,Los Angeles County
3,2.0,1518,479775,1949.0,6037,Los Angeles County
3,2.0,1996,311685,1974.0,6037,Los Angeles County
2,2.0,1144,58288,1970.0,6059,Orange County
3,2.0,1909,585075,1950.0,6037,Los Angeles County
2,1.0,720,194521,1960.0,6037,Los Angeles County
3,3.0,2970,683000,1994.0,6037,Los Angeles County
3,2.0,1584,94597,1962.0,6037,Los Angeles County
3,3.0,1998,676621,1985.0,6037,Los Angeles County
3,2.0,1485,426493,1953.0,6037,Los Angeles County
3,2.5,2583,212513,1976.0,6059,Orange County
6,3.0,2901,561655,1999.0,6111,Ventura County
2,2.0,1618,96255,1923.0,6037,Los Angeles County
2,2.0,1572,366128,1983.0,6059,Orange County
3,2.0,1642,59809,1956.0,6037,Los Angeles County
2,1.0,988,218191,1907.0,6037,Los Angeles County
3,2.0,1238,231788,1959.0,6037,Los Angeles County
3,3.0,2902,1489000,1936.0,6037,Los Angeles County
3,2.5,2035,662742,1986.0,6059,Orange County
5,5.0,4112,998420,1991.0,6037,Los Angeles County
4,3.0,2003,82470,1969.0,6059,Orange County
3,3.0,2302,87522,1971.0,6059,Orange County
4,2.0,1524,245381,1950.0,6037,Los Angeles County
4,3.0,2580,499621,2002.0,6037,Los Angeles County
3,3.0,2216,758391,1995.0,6059,Orange County
2,2.0,1525,464906,1953.0,6037,Los Angeles County
3,2.0,1540,364080,1940.0,6037,Los Angeles County
4,3.0,2514,335787,1986.0,6037,Los Angeles County
4,2.0,1921,86104,1950.0,6037,Los Angeles County
2,1.0,936,202878,1948.0,6037,Los Angeles County
5,4.0,2345,405844,1939.0,6037,Los Angeles County
3,2.0,1655,832916,1960.0,6059,Orange County
3,4.0,3393,955444,1980.0,6059,Orange County
4,3.0,2059,174459,1988.0,6037,Los Angeles County
5,2.5,2671,583570,1976.0,6059,Orange County
3,2.0,1446,499303,1970.0,6111,Ventura County
4,5.0,2956,1734518,1937.0,6037,Los Angeles County
2,1.0,920,229508,1945.0,6037,Los Angeles County
4,2.0,1924,358612,1979.0,6037,Los Angeles County
4,3.0,2093,528945,2001.0,6037,Los Angeles County
3,2.0,1649,247622,1957.0,6037,Los Angeles County
4,3.0,2032,395807,2013.0,6037,Los Angeles County
3,3.0,2137,124625,1971.0,6037,Los Angeles County
3,2.0,1750,647221,1986.0,6037,Los Angeles County
3,3.0,1544,155982,1985.0,6037,Los Angeles County
4,2.0,1665,96737,1961.0,6059,Orange County
3,2.0,1465,195806,1953.0,6037,Los Angeles County
3,2.0,1638,67467,1963.0,6037,Los Angeles County
3,3.5,2939,975832,2014.0,6059,Orange County
1,1.0,1029,269840,1940.0,6037,Los Angeles County
